po_id,plant_id,supplier_id,supplier_name,part_no,part_desc,quantity,received_qty,short_shipment,order_ts,promised_delivery_ts,carrier,last_event,current_eta_ts,scan_ts,effective_arrival_ts,delivery_status,slip_hours,risk_level,risk_threshold_hours,processed_ts
PO-100157,munich,SUP-1002,Continental,PN-SNS-300,Wheel speed sensor,48,48.0,False,2026-02-22 09:00:00,2026-02-28 09:00:00,Kuehne+Nagel,IN_TRANSIT,2026-02-28 09:00:00,2026-02-28 10:00:00,2026-02-28 10:00:00,ARRIVED,1.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100282,munich,SUP-1001,Bosch,PN-LMP-500,Headlamp module,144,144.0,False,2026-02-21 09:00:00,2026-02-28 09:00:00,DB Schenker,OUT_FOR_DELIVERY,2026-02-28 10:00:00,2026-02-28 10:00:00,2026-02-28 10:00:00,ARRIVED,1.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100294,munich,SUP-1004,Mahle,PN-BRK-100,Brake caliper,96,96.0,False,2026-02-22 10:00:00,2026-02-28 10:00:00,Kuehne+Nagel,PICKED_UP,2026-02-28 11:00:00,2026-02-28 09:00:00,2026-02-28 09:00:00,ARRIVED,-1.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100270,munich,SUP-1003,ZF Friedrichshafen,PN-BRK-100,Brake caliper,144,144.0,False,2026-02-23 10:00:00,2026-02-28 10:00:00,DSV,AT_HUB,2026-02-28 10:00:00,2026-02-28 07:00:00,2026-02-28 07:00:00,ARRIVED,-3.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100364,munich,SUP-1005,Hella,PN-ALT-200,Alternator,96,96.0,False,2026-02-21 12:00:00,2026-02-28 12:00:00,DSV,OUT_FOR_DELIVERY,2026-02-28 12:00:00,2026-02-28 12:00:00,2026-02-28 12:00:00,ARRIVED,0.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100105,munich,SUP-1003,ZF Friedrichshafen,PN-BRK-100,Brake caliper,12,12.0,False,2026-02-23 12:00:00,2026-02-28 12:00:00,DHL Freight,PICKED_UP,2026-02-28 12:00:00,2026-02-28 13:00:00,2026-02-28 13:00:00,ARRIVED,1.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100337,munich,SUP-1004,Mahle,PN-SNS-300,Wheel speed sensor,12,12.0,False,2026-02-21 12:00:00,2026-02-28 12:00:00,DHL Freight,AT_HUB,2026-02-28 12:00:00,2026-02-28 13:00:00,2026-02-28 13:00:00,ARRIVED,1.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100022,munich,SUP-1003,ZF Friedrichshafen,PN-ALT-200,Alternator,96,96.0,False,2026-02-21 12:00:00,2026-02-28 12:00:00,DB Schenker,AT_HUB,2026-02-28 18:00:00,2026-02-28 17:00:00,2026-02-28 17:00:00,ARRIVED,5.0,LATE,12.0,2026-03-02T06:00:00
PO-100141,munich,SUP-1002,Continental,PN-SNS-300,Wheel speed sensor,24,24.0,False,2026-02-25 13:00:00,2026-02-28 13:00:00,DB Schenker,AT_HUB,2026-02-28 13:00:00,2026-02-28 09:00:00,2026-02-28 09:00:00,ARRIVED,-4.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100411,munich,SUP-1003,ZF Friedrichshafen,PN-HRN-400,Wiring harness,144,144.0,False,2026-02-24 13:00:00,2026-02-28 13:00:00,Kuehne+Nagel,AT_HUB,2026-02-28 19:00:00,2026-02-28 19:00:00,2026-02-28 19:00:00,ARRIVED,6.0,LATE,12.0,2026-03-02T06:00:00
PO-100376,munich,SUP-1003,ZF Friedrichshafen,PN-HRN-400,Wiring harness,12,12.0,False,2026-02-23 13:00:00,2026-02-28 13:00:00,Kuehne+Nagel,PICKED_UP,2026-02-28 13:00:00,2026-02-28 12:00:00,2026-02-28 12:00:00,ARRIVED,-1.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100425,munich,SUP-1005,Hella,PN-SNS-300,Wheel speed sensor,24,24.0,False,2026-02-25 13:00:00,2026-02-28 13:00:00,DB Schenker,PICKED_UP,2026-03-01 13:00:00,2026-03-01 09:00:00,2026-03-01 09:00:00,ARRIVED,20.0,LATE,12.0,2026-03-02T06:00:00
PO-100485,munich,SUP-1005,Hella,PN-HRN-400,Wiring harness,48,48.0,False,2026-02-22 13:00:00,2026-02-28 13:00:00,DSV,IN_TRANSIT,2026-02-28 13:00:00,2026-02-28 13:00:00,2026-02-28 13:00:00,ARRIVED,0.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100301,munich,SUP-1005,Hella,PN-SNS-300,Wheel speed sensor,48,48.0,False,2026-02-23 14:00:00,2026-02-28 14:00:00,Kuehne+Nagel,OUT_FOR_DELIVERY,2026-02-28 14:00:00,2026-02-28 11:00:00,2026-02-28 11:00:00,ARRIVED,-3.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100225,munich,SUP-1004,Mahle,PN-ALT-200,Alternator,48,48.0,False,2026-02-24 14:00:00,2026-02-28 14:00:00,DB Schenker,AT_HUB,2026-02-28 14:00:00,2026-02-28 12:00:00,2026-02-28 12:00:00,ARRIVED,-2.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100194,munich,SUP-1004,Mahle,PN-HRN-400,Wiring harness,144,144.0,False,2026-02-24 14:00:00,2026-02-28 14:00:00,DB Schenker,PICKED_UP,2026-02-28 20:00:00,2026-02-28 21:00:00,2026-02-28 21:00:00,ARRIVED,7.0,LATE,12.0,2026-03-02T06:00:00
PO-100161,munich,SUP-1005,Hella,PN-LMP-500,Headlamp module,144,144.0,False,2026-02-24 15:00:00,2026-02-28 15:00:00,DB Schenker,PICKED_UP,2026-02-28 15:00:00,2026-02-28 11:00:00,2026-02-28 11:00:00,ARRIVED,-4.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100358,munich,SUP-1005,Hella,PN-HRN-400,Wiring harness,12,12.0,False,2026-02-22 15:00:00,2026-02-28 15:00:00,DSV,PICKED_UP,2026-02-28 17:00:00,2026-02-28 18:00:00,2026-02-28 18:00:00,ARRIVED,3.0,LATE,12.0,2026-03-02T06:00:00
PO-100143,munich,SUP-1001,Bosch,PN-HRN-400,Wiring harness,24,24.0,False,2026-02-24 15:00:00,2026-02-28 15:00:00,Kuehne+Nagel,AT_HUB,2026-02-28 15:00:00,2026-02-28 15:00:00,2026-02-28 15:00:00,ARRIVED,0.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100090,munich,SUP-1004,Mahle,PN-SNS-300,Wheel speed sensor,48,48.0,False,2026-02-24 15:00:00,2026-02-28 15:00:00,Kuehne+Nagel,IN_TRANSIT,2026-02-28 15:00:00,2026-02-28 11:00:00,2026-02-28 11:00:00,ARRIVED,-4.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100247,munich,SUP-1004,Mahle,PN-LMP-500,Headlamp module,24,24.0,False,2026-02-24 15:00:00,2026-02-28 15:00:00,Kuehne+Nagel,IN_TRANSIT,2026-02-28 17:00:00,2026-02-28 15:00:00,2026-02-28 15:00:00,ARRIVED,0.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100221,munich,SUP-1002,Continental,PN-ALT-200,Alternator,144,144.0,False,2026-02-25 06:00:00,2026-03-01 06:00:00,Kuehne+Nagel,AT_HUB,2026-03-01 06:00:00,2026-03-01 06:00:00,2026-03-01 06:00:00,ARRIVED,0.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100379,munich,SUP-1002,Continental,PN-SNS-300,Wheel speed sensor,96,96.0,False,2026-02-22 06:00:00,2026-03-01 06:00:00,DSV,IN_TRANSIT,2026-03-01 06:00:00,2026-03-01 06:00:00,2026-03-01 06:00:00,ARRIVED,0.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100018,munich,SUP-1005,Hella,PN-ALT-200,Alternator,144,,False,2026-02-22 06:00:00,2026-03-01 06:00:00,Kuehne+Nagel,IN_TRANSIT,2026-03-03 06:00:00,,2026-03-03 06:00:00,IN_TRANSIT,48.0,HIGH,12.0,2026-03-02T06:00:00
PO-100475,munich,SUP-1001,Bosch,PN-BRK-100,Brake caliper,144,144.0,False,2026-02-22 07:00:00,2026-03-01 07:00:00,DB Schenker,IN_TRANSIT,2026-03-01 10:00:00,2026-03-01 09:00:00,2026-03-01 09:00:00,ARRIVED,2.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100346,munich,SUP-1004,Mahle,PN-HRN-400,Wiring harness,12,12.0,False,2026-02-23 08:00:00,2026-03-01 08:00:00,Kuehne+Nagel,PICKED_UP,2026-03-01 08:00:00,2026-03-01 08:00:00,2026-03-01 08:00:00,ARRIVED,0.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100274,munich,SUP-1002,Continental,PN-ALT-200,Alternator,96,96.0,False,2026-02-22 08:00:00,2026-03-01 08:00:00,Kuehne+Nagel,OUT_FOR_DELIVERY,2026-03-01 08:00:00,2026-03-01 05:00:00,2026-03-01 05:00:00,ARRIVED,-3.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100178,munich,SUP-1004,Mahle,PN-SNS-300,Wheel speed sensor,24,24.0,False,2026-02-23 08:00:00,2026-03-01 08:00:00,DHL Freight,AT_HUB,2026-03-01 08:00:00,2026-03-01 05:00:00,2026-03-01 05:00:00,ARRIVED,-3.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100058,munich,SUP-1004,Mahle,PN-HRN-400,Wiring harness,96,96.0,False,2026-02-23 08:00:00,2026-03-01 08:00:00,DHL Freight,OUT_FOR_DELIVERY,2026-03-01 11:00:00,2026-03-01 10:00:00,2026-03-01 10:00:00,ARRIVED,2.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100462,munich,SUP-1003,ZF Friedrichshafen,PN-HRN-400,Wiring harness,24,24.0,False,2026-02-23 08:00:00,2026-03-01 08:00:00,DSV,OUT_FOR_DELIVERY,2026-03-01 08:00:00,2026-03-01 05:00:00,2026-03-01 05:00:00,ARRIVED,-3.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100174,munich,SUP-1003,ZF Friedrichshafen,PN-SNS-300,Wheel speed sensor,144,144.0,False,2026-02-22 08:00:00,2026-03-01 08:00:00,DHL Freight,OUT_FOR_DELIVERY,2026-03-01 08:00:00,2026-03-01 09:00:00,2026-03-01 09:00:00,ARRIVED,1.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100175,munich,SUP-1001,Bosch,PN-HRN-400,Wiring harness,24,24.0,False,2026-02-24 08:00:00,2026-03-01 08:00:00,Kuehne+Nagel,AT_HUB,2026-03-01 08:00:00,2026-03-01 05:00:00,2026-03-01 05:00:00,ARRIVED,-3.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100093,munich,SUP-1001,Bosch,PN-HRN-400,Wiring harness,48,48.0,False,2026-02-23 09:00:00,2026-03-01 09:00:00,DB Schenker,AT_HUB,2026-03-01 09:00:00,2026-03-01 06:00:00,2026-03-01 06:00:00,ARRIVED,-3.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100491,munich,SUP-1002,Continental,PN-BRK-100,Brake caliper,48,,False,2026-02-25 09:00:00,2026-03-01 09:00:00,DHL Freight,OUT_FOR_DELIVERY,2026-03-01 09:00:00,,2026-03-01 09:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100272,munich,SUP-1003,ZF Friedrichshafen,PN-LMP-500,Headlamp module,12,12.0,False,2026-02-23 09:00:00,2026-03-01 09:00:00,DSV,IN_TRANSIT,2026-03-01 09:00:00,2026-03-01 05:00:00,2026-03-01 05:00:00,ARRIVED,-4.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100048,munich,SUP-1001,Bosch,PN-LMP-500,Headlamp module,12,12.0,False,2026-02-25 09:00:00,2026-03-01 09:00:00,DHL Freight,OUT_FOR_DELIVERY,2026-03-01 10:00:00,2026-03-01 09:00:00,2026-03-01 09:00:00,ARRIVED,0.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100490,munich,SUP-1001,Bosch,PN-ALT-200,Alternator,12,12.0,False,2026-02-22 10:00:00,2026-03-01 10:00:00,DHL Freight,OUT_FOR_DELIVERY,2026-03-01 10:00:00,2026-03-01 06:00:00,2026-03-01 06:00:00,ARRIVED,-4.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100351,munich,SUP-1003,ZF Friedrichshafen,PN-BRK-100,Brake caliper,144,140.0,True,2026-02-25 10:00:00,2026-03-01 10:00:00,Kuehne+Nagel,PICKED_UP,2026-03-01 10:00:00,2026-03-01 08:00:00,2026-03-01 08:00:00,ARRIVED,-2.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100184,munich,SUP-1003,ZF Friedrichshafen,PN-LMP-500,Headlamp module,144,144.0,False,2026-02-25 10:00:00,2026-03-01 10:00:00,DHL Freight,OUT_FOR_DELIVERY,2026-03-01 10:00:00,2026-03-01 08:00:00,2026-03-01 08:00:00,ARRIVED,-2.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100380,munich,SUP-1005,Hella,PN-SNS-300,Wheel speed sensor,48,,False,2026-02-23 10:00:00,2026-03-01 10:00:00,Kuehne+Nagel,IN_TRANSIT,2026-03-03 10:00:00,,2026-03-03 10:00:00,IN_TRANSIT,48.0,HIGH,12.0,2026-03-02T06:00:00
PO-100290,munich,SUP-1004,Mahle,PN-ALT-200,Alternator,96,96.0,False,2026-02-24 11:00:00,2026-03-01 11:00:00,DB Schenker,PICKED_UP,2026-03-01 11:00:00,2026-03-01 08:00:00,2026-03-01 08:00:00,ARRIVED,-3.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100256,munich,SUP-1005,Hella,PN-BRK-100,Brake caliper,12,12.0,False,2026-02-23 11:00:00,2026-03-01 11:00:00,DB Schenker,AT_HUB,2026-03-01 11:00:00,2026-03-01 07:00:00,2026-03-01 07:00:00,ARRIVED,-4.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100012,munich,SUP-1002,Continental,PN-SNS-300,Wheel speed sensor,96,96.0,False,2026-02-23 11:00:00,2026-03-01 11:00:00,DHL Freight,IN_TRANSIT,2026-03-01 11:00:00,2026-03-01 07:00:00,2026-03-01 07:00:00,ARRIVED,-4.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100442,munich,SUP-1002,Continental,PN-SNS-300,Wheel speed sensor,96,,False,2026-02-24 11:00:00,2026-03-01 11:00:00,,,,,,NO_TRACKING,,MEDIUM,12.0,2026-03-02T06:00:00
PO-100013,munich,SUP-1002,Continental,PN-BRK-100,Brake caliper,12,12.0,False,2026-02-26 11:00:00,2026-03-01 11:00:00,DB Schenker,IN_TRANSIT,2026-03-01 11:00:00,2026-03-01 08:00:00,2026-03-01 08:00:00,ARRIVED,-3.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100084,munich,SUP-1001,Bosch,PN-ALT-200,Alternator,96,96.0,False,2026-02-22 12:00:00,2026-03-01 12:00:00,DB Schenker,PICKED_UP,2026-03-01 12:00:00,2026-03-01 13:00:00,2026-03-01 13:00:00,ARRIVED,1.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100165,munich,SUP-1004,Mahle,PN-LMP-500,Headlamp module,48,48.0,False,2026-02-22 12:00:00,2026-03-01 12:00:00,DB Schenker,IN_TRANSIT,2026-03-01 14:00:00,2026-03-01 12:00:00,2026-03-01 12:00:00,ARRIVED,0.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100080,munich,SUP-1001,Bosch,PN-SNS-300,Wheel speed sensor,96,96.0,False,2026-02-23 12:00:00,2026-03-01 12:00:00,DHL Freight,PICKED_UP,2026-03-01 12:00:00,2026-03-01 12:00:00,2026-03-01 12:00:00,ARRIVED,0.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100128,munich,SUP-1002,Continental,PN-BRK-100,Brake caliper,96,96.0,False,2026-02-25 13:00:00,2026-03-01 13:00:00,DHL Freight,PICKED_UP,2026-03-01 13:00:00,2026-03-01 13:00:00,2026-03-01 13:00:00,ARRIVED,0.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100063,munich,SUP-1003,ZF Friedrichshafen,PN-ALT-200,Alternator,96,96.0,False,2026-02-26 13:00:00,2026-03-01 13:00:00,Kuehne+Nagel,PICKED_UP,2026-03-01 13:00:00,2026-03-01 14:00:00,2026-03-01 14:00:00,ARRIVED,1.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100040,munich,SUP-1003,ZF Friedrichshafen,PN-BRK-100,Brake caliper,96,96.0,False,2026-02-26 13:00:00,2026-03-01 13:00:00,DSV,OUT_FOR_DELIVERY,2026-03-01 13:00:00,2026-03-01 13:00:00,2026-03-01 13:00:00,ARRIVED,0.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100017,munich,SUP-1003,ZF Friedrichshafen,PN-BRK-100,Brake caliper,12,12.0,False,2026-02-22 13:00:00,2026-03-01 13:00:00,DHL Freight,PICKED_UP,2026-03-01 13:00:00,2026-03-01 14:00:00,2026-03-01 14:00:00,ARRIVED,1.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100469,munich,SUP-1004,Mahle,PN-LMP-500,Headlamp module,144,,False,2026-02-24 14:00:00,2026-03-01 14:00:00,DSV,PICKED_UP,2026-03-02 14:00:00,,2026-03-02 14:00:00,IN_TRANSIT,24.0,HIGH,12.0,2026-03-02T06:00:00
PO-100092,munich,SUP-1001,Bosch,PN-LMP-500,Headlamp module,144,144.0,False,2026-02-26 14:00:00,2026-03-01 14:00:00,DSV,IN_TRANSIT,2026-03-01 14:00:00,2026-03-01 15:00:00,2026-03-01 15:00:00,ARRIVED,1.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100053,munich,SUP-1004,Mahle,PN-LMP-500,Headlamp module,12,12.0,False,2026-02-23 14:00:00,2026-03-01 14:00:00,DSV,PICKED_UP,2026-03-01 14:00:00,2026-03-01 11:00:00,2026-03-01 11:00:00,ARRIVED,-3.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100050,munich,SUP-1002,Continental,PN-SNS-300,Wheel speed sensor,144,144.0,False,2026-02-24 15:00:00,2026-03-01 15:00:00,DSV,OUT_FOR_DELIVERY,2026-03-01 15:00:00,2026-03-01 11:00:00,2026-03-01 11:00:00,ARRIVED,-4.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100179,munich,SUP-1001,Bosch,PN-ALT-200,Alternator,144,144.0,False,2026-02-22 15:00:00,2026-03-01 15:00:00,,,,2026-03-01 13:00:00,2026-03-01 13:00:00,ARRIVED,-2.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100318,munich,SUP-1004,Mahle,PN-ALT-200,Alternator,96,96.0,False,2026-02-26 15:00:00,2026-03-01 15:00:00,DSV,AT_HUB,2026-03-01 15:00:00,2026-03-01 16:00:00,2026-03-01 16:00:00,ARRIVED,1.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100333,munich,SUP-1004,Mahle,PN-SNS-300,Wheel speed sensor,96,96.0,False,2026-02-22 15:00:00,2026-03-01 15:00:00,DHL Freight,OUT_FOR_DELIVERY,2026-03-01 15:00:00,2026-03-01 11:00:00,2026-03-01 11:00:00,ARRIVED,-4.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100267,munich,SUP-1005,Hella,PN-LMP-500,Headlamp module,96,96.0,False,2026-02-25 15:00:00,2026-03-01 15:00:00,DSV,OUT_FOR_DELIVERY,2026-03-01 15:00:00,2026-03-01 15:00:00,2026-03-01 15:00:00,ARRIVED,0.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100353,munich,SUP-1002,Continental,PN-BRK-100,Brake caliper,96,,False,2026-02-27 06:00:00,2026-03-02 06:00:00,DSV,AT_HUB,2026-03-02 08:00:00,,2026-03-02 08:00:00,IN_TRANSIT,2.0,LOW,12.0,2026-03-02T06:00:00
PO-100350,munich,SUP-1005,Hella,PN-ALT-200,Alternator,24,24.0,False,2026-02-24 06:00:00,2026-03-02 06:00:00,Kuehne+Nagel,PICKED_UP,2026-03-02 06:00:00,2026-03-02 02:00:00,2026-03-02 02:00:00,ARRIVED,-4.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100199,munich,SUP-1002,Continental,PN-SNS-300,Wheel speed sensor,144,144.0,False,2026-02-26 06:00:00,2026-03-02 06:00:00,DB Schenker,AT_HUB,2026-03-02 06:00:00,2026-03-02 06:00:00,2026-03-02 06:00:00,ARRIVED,0.0,ON_TIME,12.0,2026-03-02T06:00:00
PO-100009,munich,SUP-1003,ZF Friedrichshafen,PN-LMP-500,Headlamp module,12,,False,2026-02-23 07:00:00,2026-03-02 07:00:00,Kuehne+Nagel,OUT_FOR_DELIVERY,2026-03-02 07:00:00,,2026-03-02 07:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100087,munich,SUP-1003,ZF Friedrichshafen,PN-SNS-300,Wheel speed sensor,12,,False,2026-02-23 07:00:00,2026-03-02 07:00:00,DHL Freight,AT_HUB,2026-03-02 07:00:00,,2026-03-02 07:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100008,munich,SUP-1004,Mahle,PN-BRK-100,Brake caliper,12,,False,2026-02-26 07:00:00,2026-03-02 07:00:00,DHL Freight,OUT_FOR_DELIVERY,2026-03-02 07:00:00,,2026-03-02 07:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100250,munich,SUP-1001,Bosch,PN-ALT-200,Alternator,48,,False,2026-02-25 08:00:00,2026-03-02 08:00:00,Kuehne+Nagel,AT_HUB,2026-03-02 09:00:00,,2026-03-02 09:00:00,IN_TRANSIT,1.0,LOW,12.0,2026-03-02T06:00:00
PO-100499,munich,SUP-1005,Hella,PN-SNS-300,Wheel speed sensor,12,,False,2026-02-27 08:00:00,2026-03-02 08:00:00,DSV,PICKED_UP,2026-03-02 09:00:00,,2026-03-02 09:00:00,IN_TRANSIT,1.0,LOW,12.0,2026-03-02T06:00:00
PO-100124,munich,SUP-1002,Continental,PN-SNS-300,Wheel speed sensor,48,,False,2026-02-24 09:00:00,2026-03-02 09:00:00,Kuehne+Nagel,OUT_FOR_DELIVERY,2026-03-02 09:00:00,,2026-03-02 09:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100486,munich,SUP-1005,Hella,PN-LMP-500,Headlamp module,12,,False,2026-02-24 09:00:00,2026-03-02 09:00:00,Kuehne+Nagel,PICKED_UP,2026-03-02 09:00:00,,2026-03-02 09:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100127,munich,SUP-1004,Mahle,PN-HRN-400,Wiring harness,24,,False,2026-02-25 10:00:00,2026-03-02 10:00:00,DB Schenker,IN_TRANSIT,2026-03-02 11:00:00,,2026-03-02 11:00:00,IN_TRANSIT,1.0,LOW,12.0,2026-03-02T06:00:00
PO-100263,munich,SUP-1002,Continental,PN-ALT-200,Alternator,144,,False,2026-02-26 10:00:00,2026-03-02 10:00:00,DHL Freight,AT_HUB,2026-03-02 10:00:00,,2026-03-02 10:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100430,munich,SUP-1002,Continental,PN-ALT-200,Alternator,24,,False,2026-02-23 10:00:00,2026-03-02 10:00:00,DHL Freight,PICKED_UP,2026-03-02 10:00:00,,2026-03-02 10:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100112,munich,SUP-1005,Hella,PN-SNS-300,Wheel speed sensor,24,,False,2026-02-23 10:00:00,2026-03-02 10:00:00,DB Schenker,PICKED_UP,2026-03-02 10:00:00,,2026-03-02 10:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100480,munich,SUP-1005,Hella,PN-LMP-500,Headlamp module,96,,False,2026-02-24 11:00:00,2026-03-02 11:00:00,Kuehne+Nagel,AT_HUB,2026-03-02 11:00:00,,2026-03-02 11:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100189,munich,SUP-1001,Bosch,PN-SNS-300,Wheel speed sensor,12,,False,2026-02-25 12:00:00,2026-03-02 12:00:00,DSV,IN_TRANSIT,2026-03-02 12:00:00,,2026-03-02 12:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100431,munich,SUP-1003,ZF Friedrichshafen,PN-BRK-100,Brake caliper,96,,False,2026-02-23 12:00:00,2026-03-02 12:00:00,,,,,,NO_TRACKING,,MEDIUM,12.0,2026-03-02T06:00:00
PO-100220,munich,SUP-1002,Continental,PN-ALT-200,Alternator,48,,False,2026-02-23 12:00:00,2026-03-02 12:00:00,,,,,,NO_TRACKING,,MEDIUM,12.0,2026-03-02T06:00:00
PO-100237,munich,SUP-1004,Mahle,PN-SNS-300,Wheel speed sensor,96,,False,2026-02-24 13:00:00,2026-03-02 13:00:00,DHL Freight,PICKED_UP,2026-03-02 13:00:00,,2026-03-02 13:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100336,munich,SUP-1004,Mahle,PN-LMP-500,Headlamp module,24,,False,2026-02-27 13:00:00,2026-03-02 13:00:00,DB Schenker,PICKED_UP,2026-03-02 13:00:00,,2026-03-02 13:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100107,munich,SUP-1004,Mahle,PN-LMP-500,Headlamp module,96,,False,2026-02-27 14:00:00,2026-03-02 14:00:00,Kuehne+Nagel,IN_TRANSIT,2026-03-02 14:00:00,,2026-03-02 14:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100132,munich,SUP-1005,Hella,PN-SNS-300,Wheel speed sensor,96,,False,2026-02-24 14:00:00,2026-03-02 14:00:00,DB Schenker,OUT_FOR_DELIVERY,2026-03-02 14:00:00,,2026-03-02 14:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100271,munich,SUP-1003,ZF Friedrichshafen,PN-HRN-400,Wiring harness,96,,False,2026-02-27 15:00:00,2026-03-02 15:00:00,Kuehne+Nagel,IN_TRANSIT,2026-03-02 16:00:00,,2026-03-02 16:00:00,IN_TRANSIT,1.0,LOW,12.0,2026-03-02T06:00:00
PO-100293,munich,SUP-1004,Mahle,PN-BRK-100,Brake caliper,48,,False,2026-02-26 15:00:00,2026-03-02 15:00:00,Kuehne+Nagel,OUT_FOR_DELIVERY,2026-03-02 15:00:00,,2026-03-02 15:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100436,munich,SUP-1005,Hella,PN-LMP-500,Headlamp module,96,,False,2026-02-27 15:00:00,2026-03-02 15:00:00,DB Schenker,OUT_FOR_DELIVERY,2026-03-02 15:00:00,,2026-03-02 15:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100254,munich,SUP-1003,ZF Friedrichshafen,PN-LMP-500,Headlamp module,12,,False,2026-02-25 15:00:00,2026-03-02 15:00:00,Kuehne+Nagel,IN_TRANSIT,2026-03-02 15:00:00,,2026-03-02 15:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100375,munich,SUP-1001,Bosch,PN-BRK-100,Brake caliper,12,,False,2026-02-26 15:00:00,2026-03-02 15:00:00,DB Schenker,IN_TRANSIT,2026-03-02 15:00:00,,2026-03-02 15:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100459,munich,SUP-1005,Hella,PN-ALT-200,Alternator,24,,False,2026-02-26 06:00:00,2026-03-03 06:00:00,DSV,AT_HUB,2026-03-03 07:00:00,,2026-03-03 07:00:00,IN_TRANSIT,1.0,LOW,12.0,2026-03-02T06:00:00
